distance,duration,gender,age_group
0.0,0.0,M,35 - 54
18.26,96.48333333333332,F,35 - 54
32.37,230.0,F,18 - 34
5.08,38.0,F,18 - 34
10.08,45.95,M,35 - 54
1.93,18.116666666666667,M,35 - 54
16.1,80.0,F,18 - 34
61.99,370.2,M,35 - 54
33.150000000000006,160.75,M,18 - 34
0.0,0.0,M,55 +
0.0,0.0,M,35 - 54
0.0,0.0,M,18 - 34
39.59,281.0,M,35 - 54
38.15,212.8333333333333,F,35 - 54
98.11,532.7333333333333,M,35 - 54
13.96,64.93333333333332,M,35 - 54
88.1,393.95,M,18 - 34
78.12,387.9333333333333,M,35 - 54
0.0,0.0,M,35 - 54
45.14,264.0,M,35 - 54
25.89,134.18333333333334,M,18 - 34
43.18,202.2,M,35 - 54
0.0,0.0,F,35 - 54
10.0,52.95,M,35 - 54
39.3,195.03333333333333,M,18 - 34
0.0,0.0,M,35 - 54
11.9,61.53333333333333,F,18 - 34
0.0,0.0,M,35 - 54
33.28,251.13333333333333,F,35 - 54
49.03,266.0,M,18 - 34
10.38,52.36666666666667,M,18 - 34
15.34,155.45,F,35 - 54
31.75,184.03333333333333,M,35 - 54
0.0,0.0,M,35 - 54
4.96,28.766666666666666,M,55 +
0.0,0.0,M,18 - 34
0.0,0.0,M,35 - 54
20.04,131.88333333333333,M,35 - 54
36.14,210.2,M,18 - 34
11.74,60.0,M,35 - 54
10.15,64.05,M,35 - 54
20.03,97.3,F,18 - 34
0.0,0.0,M,35 - 54
104.87,448.81666666666666,M,18 - 34
54.949,252.66666666666669,M,18 - 34
79.97,349.7166666666667,M,35 - 54
0.0,0.0,M,35 - 54
4.99,20.766666666666666,M,18 - 34
36.51,198.0833333333333,M,35 - 54
15.07,127.85,M,18 - 34
83.099,410.7,M,35 - 54
16.11,87.0,M,18 - 34
26.700000000000003,162.01666666666665,M,18 - 34
63.43,295.0833333333333,F,35 - 54
60.33,371.8,M,35 - 54
62.279,316.1,F,35 - 54
4.21,55.11666666666667,M,35 - 54
0.0,0.0,F,35 - 54
17.92,107.93333333333334,F,18 - 34
0.0,0.0,F,35 - 54
22.5,146.81666666666666,M,55 +
64.56,314.56666666666666,M,35 - 54
46.67,279.45000000000005,F,35 - 54
65.57,340.9833333333333,M,18 - 34
10.8,55.53333333333333,M,35 - 54
70.629,330.96666666666664,F,35 - 54
14.5,98.78333333333332,M,35 - 54
0.0,0.0,M,55 +
66.12,316.18333333333334,M,55 +
0.0,0.0,M,35 - 54
14.059,42.43333333333334,M,35 - 54
0.0,0.0,M,18 - 34
146.97,687.4833333333333,M,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,M,35 - 54
109.77,708.1833333333334,F,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,M,18 - 34
91.46,542.8833333333333,M,35 - 54
76.29,437.3,F,35 - 54
39.799,245.06666666666663,F,18 - 34
22.53,144.85,M,35 - 54
42.67,204.4833333333333,M,35 - 54
52.21,259.7333333333333,M,35 - 54
125.929,559.5166666666667,F,18 - 34
10.49,57.2,M,35 - 54
5.26,29.766666666666666,M,35 - 54
54.13,280.8833333333333,M,18 - 34
102.39,492.9,M,35 - 54
27.72,155.23333333333335,M,18 - 34
48.86,194.63333333333333,M,35 - 54
0.0,0.0,F,35 - 54
20.06,111.0,M,55 +
49.539,242.28333333333333,F,18 - 34
40.43,246.4833333333333,F,35 - 54
50.24,281.4833333333333,M,35 - 54
20.15,123.05,F,55 +
41.549,236.5833333333333,M,35 - 54
0.0,0.0,M,55 +
25.6,120.45,M,35 - 54
10.99,58.16666666666666,M,18 - 34
29.96,156.41666666666669,F,35 - 54
42.6,194.0,M,35 - 54
0.0,0.0,M,18 - 34
34.5,140.36666666666667,M,18 - 34
40.37,176.23333333333335,M,35 - 54
109.19,560.8666666666667,M,55 +
16.46,89.41666666666667,M,18 - 34
81.97,410.6666666666667,M,35 - 54
0.0,0.0,F,18 - 34
26.8,146.41666666666669,F,35 - 54
117.22,618.0,M,35 - 54
0.0,0.0,M,18 - 34
31.99,173.93333333333334,M,55 +
47.34,296.45,M,55 +
72.96000000000001,347.0833333333333,M,35 - 54
34.77,223.66666666666669,M,35 - 54
51.99,324.0,M,35 - 54
71.67,321.43333333333334,M,18 - 34
14.330000000000002,116.4,F,18 - 34
0.0,0.0,M,18 - 34
17.55,104.86666666666667,F,35 - 54
35.38,163.88333333333333,M,18 - 34
0.0,0.0,M,35 - 54
36.09,215.46666666666667,M,18 - 34
43.48,235.05,M,18 - 34
4.84,25.366666666666667,M,18 - 34
89.06,422.05,M,35 - 54
0.0,0.0,M,35 - 54
39.64,225.75,F,35 - 54
22.69,124.88333333333334,F,35 - 54
65.53,451.7,M,35 - 54
57.510000000000005,367.4333333333333,M,18 - 34
3.35,20.316666666666663,M,18 - 34
0.0,0.0,M,18 - 34
30.93,176.64999999999998,M,55 +
6.41,32.333333333333336,M,18 - 34
6.78,37.7,F,18 - 34
0.0,0.0,M,35 - 54
34.29,145.23333333333335,M,35 - 54
0.0,0.0,M,35 - 54
65.91,292.2333333333333,M,18 - 34
68.35,285.1666666666667,M,18 - 34
41.17,174.0,M,18 - 34
21.880000000000003,116.1,M,55 +
73.94,391.8833333333333,M,18 - 34
16.66,168.35,M,35 - 54
10.64,49.43333333333333,M,35 - 54
73.41,379.58333333333337,M,35 - 54
0.0,0.0,M,35 - 54
42.03,199.01666666666668,M,18 - 34
13.46,83.13333333333333,M,55 +
54.52,308.55,M,35 - 54
44.32,227.65,F,18 - 34
0.0,0.0,M,35 - 54
21.58,117.33333333333331,F,35 - 54
29.03,137.96666666666667,M,35 - 54
61.49,308.31666666666666,M,35 - 54
34.55,198.9333333333333,M,18 - 34
0.0,0.0,M,35 - 54
40.73,381.56666666666666,M,35 - 54
56.19,247.0,M,18 - 34
20.71,127.61666666666667,M,35 - 54
0.0,0.0,M,18 - 34
30.2,204.25,M,35 - 54
5.53,36.18333333333333,M,35 - 54
32.49,205.01666666666665,F,35 - 54
27.130000000000003,160.35,M,35 - 54
0.0,0.0,F,18 - 34
24.51,143.93333333333334,M,35 - 54
20.22,87.58333333333333,M,18 - 34
0.0,0.0,F,35 - 54
58.37,273.95,M,35 - 54
20.01,103.06666666666666,M,35 - 54
35.66,186.25,M,35 - 54
57.32,278.2166666666667,F,18 - 34
70.3,393.56666666666666,F,18 - 34
0.0,0.0,F,35 - 54
47.38,242.56666666666663,M,55 +
37.09,183.7333333333333,M,35 - 54
29.53,141.33333333333334,M,18 - 34
9.63,63.71666666666667,M,35 - 54
0.0,0.0,M,18 - 34
18.53,123.81666666666666,M,35 - 54
37.68,300.0,M,18 - 34
32.83,175.5,M,35 - 54
66.0,318.76666666666665,M,35 - 54
54.55,255.3333333333333,M,35 - 54
0.0,0.0,F,35 - 54
12.88,54.05,M,18 - 34
13.24,67.23333333333333,M,18 - 34
0.0,0.0,M,55 +
16.55,114.01666666666668,M,35 - 54
0.0,0.0,M,18 - 34
76.61,334.6333333333333,M,18 - 34
40.75,219.8,F,18 - 34
0.0,0.0,M,18 - 34
74.88,349.5,M,18 - 34
0.0,0.0,M,35 - 54
17.95,131.78333333333333,M,35 - 54
59.83,273.8833333333333,M,18 - 34
59.559,400.0333333333333,M,55 +
40.38,194.96666666666667,M,35 - 54
14.27,134.28333333333333,M,35 - 54
55.21,233.28333333333333,M,35 - 54
5.1,30.016666666666666,M,55 +
81.03999999999999,349.8833333333333,M,18 - 34
0.0,0.0,M,35 - 54
35.45,181.1833333333333,M,35 - 54
40.93000000000001,299.95,F,55 +
49.61,248.46666666666667,M,18 - 34
75.69,417.56666666666666,F,18 - 34
3.89,24.48333333333333,F,18 - 34
5.68,43.81666666666667,F,35 - 54
10.75,69.0,M,18 - 34
0.0,0.0,M,35 - 54
17.1,86.66666666666666,M,55 +
71.11,323.95,M,18 - 34
41.35,244.2333333333333,M,35 - 54
122.03,494.2166666666667,M,18 - 34
10.5,56.98333333333333,M,35 - 54
49.23,248.05,M,35 - 54
39.36,263.9833333333333,M,55 +
48.31,248.26666666666668,M,35 - 54
64.7,351.0,M,35 - 54
35.34,208.26666666666665,F,35 - 54
28.21,204.0,M,35 - 54
59.53,390.45,F,35 - 54
0.0,0.0,M,18 - 34
15.330000000000002,84.83333333333334,M,35 - 54
5.01,28.15,F,18 - 34
105.599,498.0333333333333,M,18 - 34
88.88000000000001,585.0,M,35 - 54
0.0,0.0,M,35 - 54
6.41,33.71666666666667,M,35 - 54
88.27000000000001,401.01666666666665,M,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,M,35 - 54
63.55,344.56666666666666,M,35 - 54
64.31,378.1833333333333,F,55 +
5.05,30.866666666666667,M,55 +
18.52,93.18333333333334,M,35 - 54
104.49,458.01666666666665,M,18 - 34
0.0,0.0,M,35 - 54
27.349,162.21666666666667,M,55 +
34.18,173.0,M,55 +
8.21,46.63333333333333,M,18 - 34
13.2,81.1,F,35 - 54
14.15,69.26666666666667,F,35 - 54
35.4,170.83333333333331,M,35 - 54
5.31,32.233333333333334,F,18 - 34
84.23,382.98333333333335,M,35 - 54
0.0,0.0,F,35 - 54
4.55,30.016666666666666,M,35 - 54
37.4,220.95,F,18 - 34
0.0,0.0,M,35 - 54
44.47,246.8,F,35 - 54
0.0,0.0,F,35 - 54
90.13,430.85,M,35 - 54
34.43,178.14999999999998,M,35 - 54
10.85,58.36666666666667,M,18 - 34
10.7,67.0,M,35 - 54
13.82,90.66666666666666,M,55 +
11.54,94.33333333333334,F,35 - 54
70.27000000000001,345.8666666666667,M,35 - 54
0.0,0.0,M,35 - 54
29.619,197.13333333333333,F,35 - 54
32.75,200.86666666666667,F,35 - 54
0.0,0.0,F,18 - 34
16.380000000000003,90.73333333333332,M,35 - 54
21.34,113.01666666666668,M,55 +
45.22,229.0,M,35 - 54
52.61,256.25,M,18 - 34
0.0,0.0,M,35 - 54
29.81,197.75,F,35 - 54
26.200000000000003,179.18333333333334,M,18 - 34
78.11,537.0,M,35 - 54
63.74,352.81666666666666,M,35 - 54
31.01,175.51666666666668,M,18 - 34
0.0,0.0,F,35 - 54
85.25999999999999,363.7166666666667,M,35 - 54
0.0,0.0,M,35 - 54
89.529,482.01666666666665,M,35 - 54
35.92,208.28333333333333,M,35 - 54
52.02,322.5833333333333,M,35 - 54
31.06,216.41666666666669,F,35 - 54
19.31,135.58333333333334,F,35 - 54
25.63,120.71666666666668,M,35 - 54
17.02,125.28333333333332,M,18 - 34
12.43,85.0,M,35 - 54
8.01,42.15,M,35 - 54
75.249,352.76666666666665,M,35 - 54
23.41,127.93333333333332,M,35 - 54
47.44,236.46666666666667,M,35 - 54
9.07,45.31666666666666,M,35 - 54
14.54,63.150000000000006,M,18 - 34
11.27,51.05,M,18 - 34
72.3,417.1,M,18 - 34
6.85,59.16666666666666,M,35 - 54
74.44,366.4166666666667,M,35 - 54
47.43,233.53333333333333,M,35 - 54
10.52,59.98333333333333,M,18 - 34
11.65,75.0,M,35 - 54
52.84,303.68333333333334,M,18 - 34
23.26,173.53333333333333,F,55 +
34.06,173.73333333333335,M,18 - 34
27.73,153.18333333333334,M,35 - 54
74.369,405.4333333333333,F,35 - 54
7.21,37.583333333333336,M,35 - 54
0.0,0.0,M,55 +
37.14,192.0,M,18 - 34
38.58,265.1333333333333,M,55 +
11.84,74.0,M,35 - 54
99.63,457.01666666666665,M,18 - 34
101.46,579.0333333333333,M,55 +
33.23,186.9333333333333,F,18 - 34
0.0,0.0,F,35 - 54
20.770000000000003,124.11666666666667,M,35 - 54
78.6,396.15,M,18 - 34
0.0,0.0,M,55 +
97.22,412.1833333333333,M,35 - 54
86.43,407.3833333333333,M,35 - 54
93.249,435.4333333333333,M,18 - 34
0.0,0.0,M,35 - 54
118.69,703.0,F,18 - 34
8.08,35.416666666666664,M,35 - 54
14.59,73.88333333333333,M,35 - 54
9.12,46.5,M,18 - 34
37.48,169.76666666666665,M,18 - 34
43.82,235.0,M,35 - 54
61.529,298.71666666666664,M,18 - 34
4.59,30.0,M,35 - 54
0.0,0.0,M,35 - 54
38.54,193.06666666666663,M,35 - 54
20.87,103.31666666666666,M,35 - 54
0.0,0.0,M,55 +
3.71,18.566666666666663,M,18 - 34
0.0,0.0,M,18 - 34
0.0,0.0,M,18 - 34
88.77,423.6333333333333,M,18 - 34
45.54,210.71666666666667,M,18 - 34
17.98,85.73333333333333,M,35 - 54
5.11,21.0,M,35 - 54
44.2,271.51666666666665,M,55 +
0.0,0.0,M,35 - 54
5.0,26.416666666666668,M,35 - 54
23.64,97.21666666666668,M,18 - 34
46.150000000000006,217.1833333333333,M,35 - 54
65.27,394.6166666666667,M,35 - 54
36.26,176.65,M,55 +
50.26,253.9333333333333,M,35 - 54
43.0,270.4833333333333,M,35 - 54
51.47,319.43333333333334,F,18 - 34
0.0,0.0,M,18 - 34
22.31,124.0,M,35 - 54
0.0,0.0,M,35 - 54
34.5,154.15,M,18 - 34
46.95,271.66666666666663,M,55 +
0.0,0.0,M,35 - 54
46.74,241.65,M,35 - 54
10.4,73.38333333333333,M,35 - 54
47.7,227.76666666666665,M,35 - 54
37.93,197.95,M,35 - 54
10.21,56.85,M,55 +
12.0,67.0,M,35 - 54
0.0,0.0,M,18 - 34
139.01,619.95,M,18 - 34
20.63,100.58333333333331,M,18 - 34
0.0,0.0,F,18 - 34
7.79,44.13333333333333,M,35 - 54
26.53,143.41666666666669,M,18 - 34
0.0,0.0,M,18 - 34
20.06,112.41666666666666,M,55 +
44.34,224.91666666666663,M,35 - 54
0.0,0.0,F,35 - 54
7.49,40.516666666666666,M,35 - 54
44.91,275.68333333333334,F,35 - 54
39.19,212.75,F,35 - 54
98.33,440.0,M,35 - 54
42.99,199.55,M,18 - 34
35.18,146.55,M,18 - 34
0.0,0.0,F,35 - 54
63.92,389.75,M,55 +
55.399,290.56666666666666,M,35 - 54
28.12,118.96666666666668,M,35 - 54
20.419,93.81666666666666,M,18 - 34
67.44,347.8833333333333,M,35 - 54
0.0,0.0,M,35 - 54
24.1,106.15,M,35 - 54
56.99,277.4,M,35 - 54
70.15,339.75,M,35 - 54
12.9,68.71666666666667,M,18 - 34
52.69,251.63333333333333,M,35 - 54
0.0,0.0,M,35 - 54
68.39,404.0,F,35 - 54
24.54,127.9,M,35 - 54
21.93,125.61666666666667,M,18 - 34
36.95,175.18333333333334,M,35 - 54
92.75,485.65,M,35 - 54
6.75,35.61666666666667,M,18 - 34
29.33,195.0,F,55 +
23.249,151.48333333333335,F,35 - 54
13.67,109.0,M,35 - 54
44.12,246.41666666666663,M,35 - 54
0.0,0.0,M,18 - 34
0.0,0.0,F,18 - 34
0.0,0.0,M,18 - 34
39.3,232.36666666666667,F,35 - 54
0.0,0.0,M,35 - 54
29.49,156.4,M,18 - 34
52.78,296.43333333333334,M,18 - 34
19.729,105.43333333333334,M,35 - 54
60.56,352.0,M,55 +
55.84,271.4833333333333,M,18 - 34
49.62,305.8833333333333,F,55 +
42.01,292.1166666666667,F,18 - 34
122.57,616.0,M,35 - 54
80.14,392.2833333333333,M,35 - 54
3.57,36.31666666666667,M,35 - 54
0.0,0.0,M,35 - 54
112.03,656.9666666666667,M,35 - 54
13.72,80.68333333333334,M,35 - 54
72.77000000000001,402.1833333333333,M,35 - 54
53.64,327.3333333333333,M,35 - 54
16.619999999999997,73.69999999999999,M,18 - 34
0.0,0.0,M,55 +
25.42,123.75,M,18 - 34
55.7,332.0,M,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,F,18 - 34
135.069,612.6833333333333,M,18 - 34
4.01,23.016666666666666,M,18 - 34
11.1,66.15,M,55 +
15.19,76.63333333333333,M,35 - 54
13.18,74.53333333333333,M,35 - 54
79.80000000000001,561.05,M,35 - 54
96.87,436.8333333333333,M,18 - 34
5.68,34.06666666666667,M,18 - 34
0.0,0.0,M,18 - 34
7.47,39.53333333333333,M,35 - 54
85.35000000000001,484.2833333333333,M,18 - 34
7.35,40.23333333333333,M,35 - 54
61.16,306.8666666666667,F,18 - 34
27.81,111.85,M,35 - 54
2.69,18.83333333333333,M,35 - 54
98.119,608.7833333333333,M,35 - 54
71.96,355.83333333333337,M,18 - 34
36.99,274.1666666666667,F,35 - 54
0.0,0.0,M,35 - 54
65.14,337.2833333333333,M,35 - 54
15.77,115.66666666666666,M,35 - 54
64.33,329.93333333333334,M,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,M,35 - 54
19.45,115.48333333333332,M,18 - 34
56.94,310.1333333333333,F,35 - 54
0.0,0.0,M,35 - 54
98.28,451.0,M,18 - 34
22.46,131.0,M,35 - 54
0.0,0.0,M,18 - 34
26.95,128.53333333333333,M,35 - 54
0.0,0.0,M,35 - 54
108.41,585.3166666666666,M,35 - 54
0.0,0.0,M,35 - 54
12.760000000000002,59.21666666666667,F,18 - 34
52.120000000000005,294.18333333333334,F,35 - 54
75.66,350.7,M,35 - 54
0.0,0.0,M,18 - 34
10.23,59.86666666666667,M,35 - 54
0.0,0.0,M,35 - 54
77.08,401.2,M,35 - 54
22.609,125.56666666666666,F,35 - 54
15.3,68.53333333333333,M,18 - 34
97.7,467.75,M,35 - 54
0.0,0.0,M,35 - 54
61.27,305.51666666666665,F,18 - 34
77.12,377.9,F,18 - 34
5.04,29.366666666666667,M,18 - 34
20.76,137.75,F,35 - 54
6.44,42.05,F,35 - 54
0.0,0.0,M,18 - 34
15.43,80.0,M,18 - 34
24.15,103.23333333333332,M,18 - 34
13.15,61.0,F,18 - 34
27.78,141.83333333333334,M,18 - 34
44.78,224.56666666666663,M,35 - 54
45.24,197.3333333333333,M,35 - 54
45.06,281.0,M,18 - 34
5.02,23.816666666666663,M,18 - 34
21.24,137.0,M,18 - 34
50.37,278.15000000000003,M,35 - 54
60.53,259.1166666666667,M,18 - 34
26.11,261.9,F,18 - 34
46.85,232.1,M,35 - 54
29.54,148.38333333333333,M,35 - 54
17.99,98.41666666666669,M,35 - 54
89.65,422.6333333333333,F,18 - 34
0.0,0.0,M,18 - 34
12.64,102.36666666666667,M,18 - 34
0.0,0.0,M,35 - 54
25.91,131.0,M,18 - 34
67.92,325.0,M,35 - 54
30.85,145.0,F,18 - 34
41.67,215.0,M,35 - 54
42.74,258.93333333333334,F,35 - 54
0.0,0.0,M,35 - 54
27.26,184.01666666666665,M,35 - 54
58.580000000000005,282.78333333333336,M,18 - 34
36.71,190.1,F,18 - 34
38.59,190.81666666666663,M,18 - 34
0.0,0.0,M,35 - 54
62.620000000000005,271.8666666666667,M,35 - 54
21.17,119.56666666666666,M,35 - 54
0.0,0.0,F,18 - 34
0.0,0.0,F,18 - 34
24.15,139.13333333333333,F,18 - 34
80.64999999999999,491.4333333333333,M,35 - 54
43.81,259.5833333333333,M,35 - 54
68.87,327.2,M,35 - 54
15.81,133.0,F,18 - 34
32.28,166.88333333333333,M,18 - 34
54.59,280.3833333333333,M,35 - 54
27.27,170.75,F,35 - 54
47.11,242.1833333333333,F,35 - 54
0.0,0.0,M,35 - 54
31.130000000000003,207.53333333333333,F,35 - 54
22.38,127.96666666666668,M,18 - 34
74.0,316.56666666666666,M,18 - 34
0.0,0.0,M,18 - 34
38.249,183.6833333333333,M,35 - 54
10.0,59.46666666666667,M,35 - 54
50.2,261.76666666666665,M,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,M,18 - 34
70.64,376.6666666666667,M,35 - 54
114.68,482.81666666666666,M,18 - 34
51.48,313.0,M,35 - 54
0.0,0.0,F,18 - 34
0.0,0.0,M,35 - 54
0.0,0.0,M,35 - 54
78.66,394.8333333333333,M,35 - 54
3.21,24.316666666666663,M,35 - 54
4.83,35.45,F,35 - 54
94.51,505.15,M,35 - 54
42.38,201.0833333333333,M,35 - 54
35.88,290.0,M,35 - 54
35.35,167.93333333333334,M,18 - 34
0.0,0.0,F,18 - 34
84.96000000000001,452.06666666666666,M,18 - 34
68.77,352.1,M,35 - 54
18.02,87.78333333333333,M,35 - 54
13.51,68.31666666666666,M,35 - 54
13.48,69.55,F,18 - 34
21.09,113.0,F,18 - 34
58.1,307.2333333333333,M,55 +
0.0,0.0,F,35 - 54
98.07,657.0,M,55 +
40.2,252.0,M,35 - 54
52.89,269.45,M,18 - 34
2.83,16.2,M,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,F,18 - 34
61.779,291.8333333333333,M,35 - 54
0.0,0.0,F,18 - 34
100.22,535.9666666666667,F,18 - 34
26.41,407.0,M,35 - 54
7.51,47.35,M,18 - 34
94.43,438.9333333333333,M,18 - 34
0.0,0.0,M,18 - 34
59.120000000000005,270.06666666666666,M,35 - 54
79.13,398.06666666666666,M,18 - 34
72.149,412.4500000000001,M,35 - 54
0.0,0.0,M,18 - 34
56.010000000000005,218.45,M,35 - 54
24.37,154.23333333333335,F,18 - 34
15.52,70.75,M,35 - 54
43.42,207.2,M,55 +
6.28,32.766666666666666,M,18 - 34
0.0,0.0,F,35 - 54
13.1,72.18333333333334,M,35 - 54
0.0,0.0,M,35 - 54
8.0,39.91666666666666,M,55 +
49.14,510.3666666666667,F,35 - 54
66.34,343.25,M,35 - 54
44.32,207.56666666666663,M,18 - 34
89.07,415.01666666666665,M,18 - 34
77.50999999999999,629.6666666666666,F,55 +
79.76,370.05,M,35 - 54
91.1,543.0666666666666,M,35 - 54
0.0,0.0,M,18 - 34
70.62,356.1333333333333,M,35 - 54
35.42,210.95,M,35 - 54
0.0,0.0,M,55 +
2.2,18.65,F,35 - 54
18.05,87.11666666666667,M,18 - 34
44.74,245.96666666666667,M,55 +
0.0,0.0,M,35 - 54
22.9,144.0,M,18 - 34
16.3,114.28333333333332,M,35 - 54
9.67,41.13333333333333,M,18 - 34
0.0,0.0,M,35 - 54
52.28,250.0,M,35 - 54
69.14,341.7333333333333,M,35 - 54
8.79,56.35,M,35 - 54
37.71,213.7333333333333,F,18 - 34
4.059,27.53333333333333,F,18 - 34
28.43,178.9,F,35 - 54
74.75,360.6166666666667,M,18 - 34
37.39,194.01666666666668,M,18 - 34
0.0,0.0,M,35 - 54
10.41,50.93333333333333,M,35 - 54
0.0,0.0,M,18 - 34
28.57,175.5,F,35 - 54
5.58,27.73333333333333,M,18 - 34
5.56,48.05,M,35 - 54
35.010000000000005,169.63333333333333,M,35 - 54
12.12,75.0,F,18 - 34
0.0,0.0,M,18 - 34
30.87,163.71666666666667,M,55 +
0.0,0.0,M,18 - 34
109.79,551.1,M,18 - 34
15.05,69.43333333333334,M,18 - 34
0.0,0.0,M,35 - 54
60.0,293.81666666666666,M,18 - 34
88.47999999999999,461.3666666666667,F,35 - 54
4.56,25.23333333333333,M,35 - 54
15.02,85.0,M,35 - 54
47.069,225.96666666666667,M,35 - 54
0.0,0.0,F,35 - 54
0.0,0.0,M,35 - 54
62.19,323.55,M,18 - 34
5.95,34.9,M,35 - 54
16.05,92.0,M,35 - 54
2.71,20.3,M,35 - 54
5.84,33.3,M,35 - 54
86.49799999999999,397.56666666666666,M,18 - 34
29.13,153.01666666666665,M,35 - 54
0.0,0.0,M,35 - 54
5.07,38.583333333333336,F,18 - 34
0.0,0.0,M,35 - 54
48.6,239.06666666666663,M,35 - 54
15.37,78.44999999999999,M,35 - 54
17.08,98.35,M,35 - 54
18.5,120.03333333333332,M,35 - 54
17.759999999999998,83.93333333333334,M,18 - 34
